FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
180208;2200;0,55;;;
180208;2300;0,63;;;
180209;0000;0,53;;;
180209;0100;0,42;;;
180209;0200;0,3;;;
180209;0300;0,38;;;
180209;0400;0,31;;;
180209;0500;0,16;;;
180209;0600;0,3;;;
180209;0700;0,34;;;
180209;0800;0,29;;;
180209;0900;0,31;;;
180209;1000;0,31;;;
180209;1100;0,3;;;
180209;1200;0,33;;;
180209;1300;0,4;;;
180209;1400;0,34;;;
180209;1500;0,38;;;
180209;1600;0,4;;;
180209;1700;0,47;;;
180209;1800;0,68;;;
180209;1900;0,68;;;
180209;2000;0,76;;;
180209;2100;1,19;;;
180209;2200;1,03;;;
180209;2300;0,8;;;
180210;0000;0,8;;;
180210;0100;0,42;;;
180210;0200;1,04;;;
180210;0300;0,69;;;
180210;0400;0,45;;;
180210;0500;0,69;;;
180210;0600;0,85;;;
180210;0700;0,36;;;
180210;0800;0,32;;;
180210;0900;0,33;;;
180210;1000;0,31;;;
180210;1100;0,32;;;
180210;1200;0,32;;;
180210;1300;0,29;;;
180210;1400;0,28;;;
180210;1500;0,27;;;
180210;1600;0,29;;;
180210;1700;0,29;;;
180210;1800;0,32;;;
180210;1900;0,45;;;
180210;2000;0,6;;;
180210;2100;0,83;;;
180210;2200;0,63;;;
180210;2300;2,05;;;
180211;0000;2,73;;;
180211;0100;1,93;;;
180211;0200;1,35;;;
180211;0300;0,53;;;
180211;0400;0,5;;;
180211;0500;0,58;;;
180211;0600;0,5;;;
180211;0700;0,31;;;
180211;0800;0,33;;;
180211;0900;0,31;;;
180211;1000;0,27;;;
180211;1100;0,26;;;
180211;1200;0,28;;;
180211;1300;0,29;;;
180211;1400;0,31;;;
180211;1500;0,29;;;
180211;1600;0,29;;;
180211;1700;0,31;;;
180211;1800;0,31;;;
180211;1900;0,42;;;
180211;2000;0,6;;;
180211;2100;0,73;;;
180211;2200;0,51;;;
180211;2300;0,98;;;
180212;0000;0,75;;;
180212;0100;0,33;;;
180212;0200;0,34;;;
180212;0300;0,27;;;
180212;0400;0,27;;;
180212;0500;0,26;;;
180212;0600;0,31;;;
180212;0700;0,37;;;
180212;0800;0,37;;;
180212;0900;0,37;;;
180212;1000;0,36;;;
180212;1100;0,34;;;
180212;1200;0,31;;;
180212;1300;0,3;;;
180212;1400;0,3;;;
180212;1500;0,3;;;
180212;1600;0,3;;;
180212;1700;0,31;;;
180212;1800;0,32;;;
180212;1900;0,37;;;
180212;2000;0,42;;;
180212;2100;0,45;;;
180212;2200;0,39;;;
180212;2300;0,31;;;
180213;0000;0,31;;;
180213;0100;0,31;;;
180213;0200;0,29;;;
180213;0300;0,29;;;
180213;0400;0,3;;;
180213;0500;0,3;;;
180213;0600;0,41;;;
180213;0700;0,45;;;
180213;0800;0,42;;;
180213;0900;0,38;;;
180213;1000;0,4;;;
180213;1100;;;;
180213;1200;;;;
180213;1300;;;;
180213;1400;;;;
180213;1500;;;;
180213;1600;;;;
180213;1700;;;;
180213;1800;;;;
180213;1900;;;;
180213;2000;;;;
180213;2100;;;;
180213;2200;;;;
180213;2300;;;;
180214;0000;;;;
180214;0100;;;;
180214;0200;;;;
180214;0300;;;;
180214;0400;;;;
180214;0500;;;;
180214;0600;;;;
180214;0700;;;;
180214;0800;;;;
180214;0900;;;;
180214;1000;;;;
180214;1100;;;;
180214;1200;;;;
180214;1300;;;;
180214;1400;;;;
180214;1500;;;;
180214;1600;;;;
180214;1700;;;;
180214;1800;;;;
180214;1900;;;;
180214;2000;;;;
180214;2100;;;;
180214;2200;;;;
180214;2300;;;;
180215;0000;;;;
180215;0100;;;;
180215;0200;;;;
180215;0300;;;;
180215;0400;;;;
180215;0500;;;;
180215;0600;;;;
180215;0700;;;;
180215;0800;;;;
180215;0900;;;;
180215;1000;;;;
180215;1100;;;;
180215;1200;;;;
180215;1300;;;;
180215;1400;;;;
180215;1500;;;;
180215;1600;;;;
180215;1700;;;;
180215;1800;;;;
180215;1900;1,03;;;
180215;2000;1;;;
180215;2100;0,95;;;
180215;2200;0,92;;;
180215;2300;0,86;;;
180216;0000;0,15;;;
180216;0100;0,12;;;
180216;0200;0,1;;;
180216;0300;0,11;;;
180216;0400;0,12;;;
180216;0500;0,14;;;
180216;0600;0,15;;;
180216;0700;0,22;;;
180216;0800;0,2;;;
180216;0900;0,23;;;
180216;1000;0,19;;;
180216;1100;0,19;;;
180216;1200;0,16;;;
180216;1300;0,15;;;
180216;1400;0,12;;;
180216;1500;0,12;;;
180216;1600;0,12;;;
180216;1700;0,1;;;
180216;1800;0,1;;;
180216;1900;0,15;;;
180216;2000;0,13;;;
180216;2100;0,16;;;
180216;2200;0,13;;;
180216;2300;0,18;;;
180217;0000;0,11;;;
180217;0100;0,12;;;
180217;0200;0,11;;;
180217;0300;0,12;;;
180217;0400;0,11;;;
180217;0500;0,1;;;
180217;0600;0,3;;;
180217;0700;0,45;;;
180217;0800;0,35;;;
180217;0900;0,19;;;
180217;1000;0,14;;;
180217;1100;0,15;;;
180217;1200;0,15;;;
180217;1300;0,1;;;
180217;1400;0,1;;;
180217;1500;0,1;;;
180217;1600;0,1;;;
180217;1700;0,1;;;
180217;1800;0,1;;;
180217;1900;0,1;;;
180217;2000;0,1;;;
180217;2100;0,1;;;
180217;2200;0,1;;;
180217;2300;0,1;;;
180218;0000;0,1;;;
180218;0100;0,1;;;
180218;0200;0,1;;;
180218;0300;0,1;;;
180218;0400;0,1;;;
180218;0500;0,1;;;
180218;0600;0,1;;;
180218;0700;0,1;;;
180218;0800;0,1;;;
180218;0900;0,1;;;
180218;1000;0,1;;;
180218;1100;0,1;;;
180218;1200;0,1;;;
180218;1300;0,1;;;
180218;1400;0,1;;;
180218;1500;0,1;;;
180218;1600;0,1;;;
180218;1700;0,1;;;
180218;1800;0,12;;;
180218;1900;0,16;;;
180218;2000;0,21;;;
180218;2100;0,22;;;
180218;2200;0,12;;;
180218;2300;0,1;;;
180219;0000;0,1;;;
180219;0100;0,1;;;
180219;0200;0,1;;;
180219;0300;0,1;;;
180219;0400;0,1;;;
180219;0500;0,11;;;
180219;0600;0,11;;;
180219;0700;0,1;;;
180219;0800;0,11;;;
180219;0900;0,12;;;
180219;1000;0,12;;;
180219;1100;0,11;;;
180219;1200;0,13;;;
180219;1300;0,15;;;
180219;1400;0,13;;;
180219;1500;0,13;;;
180219;1600;0,1;;;
180219;1700;0,1;;;
180219;1800;0,1;;;
180219;1900;0,17;;;
180219;2000;0,33;;;
180219;2100;0,29;;;
180219;2200;0,17;;;
180219;2300;0,12;;;
180220;0000;0,11;;;
180220;0100;0,1;;;
180220;0200;0,1;;;
180220;0300;0,1;;;
180220;0400;0,1;;;
180220;0500;0,1;;;
180220;0600;0,13;;;
180220;0700;0,15;;;
180220;0800;0,1;;;
180220;0900;0,1;;;
180220;1000;0,1;;;
180220;1100;0,1;;;
180220;1200;0,1;;;
180220;1300;0,1;;;
180220;1400;0,1;;;
180220;1500;0,1;;;
180220;1600;0,1;;;
180220;1700;0,1;;;
180220;1800;0,1;;;
180220;1900;0,11;;;
180220;2000;0,3;;;
180220;2100;0,71;;;
180220;2200;0,74;;;
180220;2300;0,54;;;
180221;0000;1,29;;;
180221;0100;0,79;;;
180221;0200;0,56;;;
180221;0300;0,25;;;
180221;0400;0,16;;;
180221;0500;0,1;;;
180221;0600;0,13;;;
180221;0700;0,22;;;
180221;0800;0,23;;;
180221;0900;0,12;;;
180221;1000;0,14;;;
180221;1100;0,1;;;
180221;1200;0,1;;;
180221;1300;0,1;;;
180221;1400;0,1;;;
180221;1500;0,1;;;
180221;1600;0,1;;;
180221;1700;0,1;;;
180221;1800;0,1;;;
180221;1900;0,14;;;
180221;2000;0,2;;;
180221;2100;0,21;;;
180221;2200;0,24;;;
180221;2300;0,35;;;
180222;0000;0,53;;;
180222;0100;0,21;;;
180222;0200;0,15;;;
180222;0300;0,1;;;
180222;0400;0,15;;;
180222;0500;0,11;;;
180222;0600;0,16;;;
180222;0700;0,11;;;
180222;0800;0,1;;;
180222;0900;0,1;;;
180222;1000;0,1;;;
180222;1100;0,1;;;
180222;1200;0,1;;;
180222;1300;0,1;;;
180222;1400;0,1;;;
180222;1500;0,1;;;
180222;1600;0,13;;;
180222;1700;0,1;;;
180222;1800;0,1;;;
180222;1900;0,1;;;
180222;2000;0,1;;;
180222;2100;0,22;;;
180222;2200;0,18;;;
180222;2300;0,13;;;
180223;0000;0,33;;;
180223;0100;0,11;;;
180223;0200;0,1;;;
180223;0300;0,11;;;
180223;0400;0,15;;;
180223;0500;0,11;;;
180223;0600;0,34;;;
180223;0700;0,21;;;
180223;0800;0,11;;;
180223;0900;0,1;;;
180223;1000;0,1;;;
180223;1100;0,1;;;
180223;1200;0,1;;;
180223;1300;0,1;;;
180223;1400;0,1;;;
180223;1500;0,1;;;
180223;1600;0,1;;;
180223;1700;0,1;;;
180223;1800;0,11;;;
180223;1900;;;;
180223;2000;0,24;;;
180223;2100;0,36;;;
180223;2200;0,67;;;
180223;2300;0,65;;;
180224;0000;0,28;;;
180224;0100;0,23;;;
180224;0200;0,19;;;
180224;0300;0,1;;;
180224;0400;0,12;;;
180224;0500;0,13;;;
180224;0600;0,17;;;
180224;0700;0,24;;;
180224;0800;0,11;;;
180224;0900;0,12;;;
180224;1000;0,1;;;
180224;1100;0,1;;;
180224;1200;0,1;;;
180224;1300;0,1;;;
180224;1400;0,1;;;
180224;1500;0,1;;;
180224;1600;0,1;;;
180224;1700;0,1;;;
180224;1800;0,1;;;
180224;1900;0,1;;;
180224;2000;0,1;;;
180224;2100;0,1;;;
180224;2200;0,1;;;
180224;2300;0,1;;;
180225;0000;0,1;;;
180225;0100;0,1;;;
180225;0200;0,1;;;
180225;0300;0,1;;;
180225;0400;0,1;;;
180225;0500;0,1;;;
180225;0600;0,1;;;
180225;0700;0,1;;;
180225;0800;0,1;;;
180225;0900;0,1;;;
180225;1000;0,1;;;
180225;1100;0,1;;;
180225;1200;0,1;;;
180225;1300;0,1;;;
180225;1400;0,1;;;
180225;1500;0,1;;;
180225;1600;0,1;;;
180225;1700;0,1;;;
180225;1800;0,1;;;
180225;1900;0,1;;;
180225;2000;0,13;;;
180225;2100;0,11;;;
180225;2200;0,1;;;
180225;2300;0,1;;;
180226;0000;0,1;;;
180226;0100;0,1;;;
180226;0200;0,1;;;
180226;0300;0,1;;;
180226;0400;0,1;;;
180226;0500;0,1;;;
180226;0600;0,1;;;
180226;0700;0,14;;;
180226;0800;0,1;;;
180226;0900;0,1;;;
180226;1000;0,1;;;
180226;1100;0,1;;;
180226;1200;0,1;;;
180226;1300;0,1;;;
180226;1400;0,1;;;
180226;1500;0,1;;;
180226;1600;0,1;;;
180226;1700;0,1;;;
180226;1800;0,1;;;
180226;1900;0,1;;;
180226;2000;0,13;;;
180226;2100;0,14;;;
180226;2200;0,12;;;
180226;2300;0,11;;;
180227;0000;0,18;;;
180227;0100;0,11;;;
180227;0200;0,1;;;
180227;0300;0,1;;;
180227;0400;0,1;;;
180227;0500;0,11;;;
180227;0600;0,45;;;
180227;0700;0,43;;;
180227;0800;0,11;;;
180227;0900;0,1;;;
180227;1000;0,1;;;
180227;1100;0,1;;;
180227;1200;0,1;;;
180227;1300;0,1;;;
180227;1400;0,1;;;
180227;1500;0,1;;;
180227;1600;0,1;;;
180227;1700;0,1;;;
180227;1800;;;;
180227;1900;0,1;;;
180227;2000;0,1;;;
180227;2100;0,11;;;
180227;2200;0,1;;;
180227;2300;0,11;;;
180228;0000;0,1;;;
180228;0100;0,1;;;
180228;0200;0,1;;;
180228;0300;0,1;;;
180228;0400;0,1;;;
180228;0500;0,1;;;
180228;0600;0,1;;;
180228;0700;0,1;;;
180228;0800;0,1;;;
180228;0900;0,1;;;
180228;1000;0,1;;;
180228;1100;0,1;;;
180228;1200;0,1;;;
180228;1300;0,1;;;
180228;1400;0,1;;;
180228;1500;0,1;;;
180228;1600;0,1;;;
180228;1700;0,1;;;
180228;1800;0,1;;;
180228;1900;0,1;;;
180228;2000;0,1;;;
180228;2100;0,1;;;
180228;2200;0,1;;;
180228;2300;0,1;;;
180301;0000;0,1;;;
180301;0100;0,1;;;
180301;0200;0,1;;;
180301;0300;0,1;;;
180301;0400;0,1;;;
180301;0500;0,1;;;
180301;0600;0,1;;;
180301;0700;0,1;;;
180301;0800;0,1;;;
180301;0900;0,1;;;
180301;1000;0,1;;;
180301;1100;0,1;;;
180301;1200;0,1;;;
180301;1300;0,1;;;
180301;1400;0,1;;;
180301;1500;0,1;;;
180301;1600;0,1;;;
180301;1700;0,1;;;
180301;1800;0,1;;;
180301;1900;0,1;;;
180301;2000;0,1;;;
180301;2100;0,1;;;
180301;2200;0,1;;;
180301;2300;0,11;;;
180302;0000;0,1;;;
180302;0100;0,1;;;
180302;0200;0,1;;;
180302;0300;0,1;;;
180302;0400;0,1;;;
180302;0500;0,11;;;
180302;0600;0,1;;;
180302;0700;0,1;;;
180302;0800;0,1;;;
180302;0900;0,1;;;
180302;1000;0,1;;;
180302;1100;0,1;;;
180302;1200;0,1;;;
180302;1300;0,1;;;
180302;1400;0,1;;;
180302;1500;0,1;;;
180302;1600;0,1;;;
180302;1700;0,1;;;
180302;1800;0,1;;;
180302;1900;0,16;;;
180302;2000;0,24;;;
180302;2100;0,14;;;
180302;2200;0,17;;;
180302;2300;0,14;;;
180303;0000;0,1;;;
180303;0100;0,1;;;
180303;0200;0,1;;;
180303;0300;0,1;;;
180303;0400;0,1;;;
180303;0500;0,1;;;
180303;0600;0,1;;;
180303;0700;0,1;;;
180303;0800;0,1;;;
180303;0900;0,1;;;
180303;1000;0,12;;;
180303;1100;0,11;;;
180303;1200;0,1;;;
180303;1300;0,1;;;
180303;1400;0,1;;;
180303;1500;0,11;;;
180303;1600;0,14;;;
180303;1700;0,18;;;
180303;1800;0,17;;;
180303;1900;0,29;;;
180303;2000;1,26;;;
180303;2100;0,81;;;
180303;2200;1;;;
180303;2300;0,82;;;
180304;0000;1,95;;;
180304;0100;1,55;;;
180304;0200;0,85;;;
180304;0300;0,71;;;
180304;0400;0,42;;;
180304;0500;0,32;;;
180304;0600;0,4;;;
180304;0700;0,16;;;
180304;0800;0,1;;;
180304;0900;0,1;;;
180304;1000;0,1;;;
180304;1100;0,1;;;
180304;1200;0,1;;;
180304;1300;0,1;;;
180304;1400;0,1;;;
180304;1500;0,1;;;
180304;1600;0,11;;;
180304;1700;0,1;;;
180304;1800;0,11;;;
180304;1900;0,16;;;
180304;2000;0,33;;;
180304;2100;0,26;;;
180304;2200;0,3;;;
180304;2300;0,21;;;
180305;0000;0,11;;;
180305;0100;0,1;;;
180305;0200;0,1;;;
180305;0300;0,1;;;
180305;0400;0,1;;;
180305;0500;0,1;;;
180305;0600;0,25;;;
180305;0700;0,27;;;
180305;0800;0,1;;;
180305;0900;0,1;;;
180305;1000;0,1;;;
180305;1100;0,1;;;
180305;1200;0,1;;;
180305;1300;0,1;;;
180305;1400;0,1;;;
180305;1500;0,1;;;
180305;1600;0,1;;;
180305;1700;0,11;;;
180305;1800;0,12;;;
180305;1900;0,12;;;
180305;2000;0,14;;;
180305;2100;0,15;;;
180305;2200;0,13;;;
180305;2300;0,1;;;
180306;0000;0,1;;;
180306;0100;0,1;;;
180306;0200;0,1;;;
180306;0300;0,1;;;
180306;0400;0,1;;;
180306;0500;0,1;;;
180306;0600;0,13;;;
180306;0700;0,25;;;
180306;0800;0,18;;;
180306;0900;0,13;;;
180306;1000;0,19;;;
180306;1100;0,1;;;
180306;1200;0,1;;;
180306;1300;0,1;;;
180306;1400;0,1;;;
180306;1500;0,1;;;
180306;1600;0,1;;;
180306;1700;0,1;;;
180306;1800;0,1;;;
180306;1900;0,1;;;
180306;2000;0,12;;;
180306;2100;0,14;;;
180306;2200;0,1;;;
180306;2300;0,1;;;
180307;0000;0,1;;;
180307;0100;0,1;;;
180307;0200;0,1;;;
180307;0300;0,1;;;
180307;0400;0,1;;;
180307;0500;0,1;;;
180307;0600;0,14;;;
180307;0700;0,19;;;
180307;0800;0,1;;;
180307;0900;0,2;;;
180307;1000;0,15;;;
180307;1100;0,14;;;
180307;1200;0,14;;;
180307;1300;0,12;;;
180307;1400;0,13;;;
180307;1500;0,1;;;
180307;1600;0,11;;;
180307;1700;0,19;;;
180307;1800;0,55;;;
180307;1900;0,48;;;
180307;2000;0,54;;;
180307;2100;0,49;;;
180307;2200;0,3;;;
180307;2300;0,73;;;
180308;0000;0,19;;;
180308;0100;0,1;;;
180308;0200;0,1;;;
180308;0300;0,1;;;
180308;0400;0,1;;;
180308;0500;0,1;;;
180308;0600;0,19;;;
180308;0700;0,26;;;
180308;0800;0,15;;;
180308;0900;0,1;;;
180308;1000;0,1;;;
180308;1100;0,1;;;
180308;1200;0,1;;;
180308;1300;0,1;;;
180308;1400;0,1;;;
180308;1500;0,1;;;
180308;1600;0,1;;;
180308;1700;0,19;;;
180308;1800;;;;
180308;1900;0,34;;;
180308;2000;0,32;;;
180308;2100;0,22;;;
180308;2200;0,11;;;
180308;2300;0,1;;;
180309;0000;0,11;;;
180309;0100;0,1;;;
180309;0200;0,1;;;
180309;0300;0,1;;;
180309;0400;0,1;;;
180309;0500;0,11;;;
180309;0600;0,29;;;
180309;0700;0,39;;;
180309;0800;0,14;;;
180309;0900;0,1;;;
180309;1000;0,1;;;
180309;1100;0,12;;;
180309;1200;0,17;;;
180309;1300;0,16;;;
180309;1400;0,16;;;
180309;1500;0,1;;;
180309;1600;0,22;;;
180309;1700;0,27;;;
180309;1800;0,29;;;
180309;1900;0,27;;;
180309;2000;0,82;;;
180309;2100;0,5;;;
180309;2200;0,27;;;
180309;2300;0,23;;;
180310;0000;0,32;;;
180310;0100;0,11;;;
180310;0200;0,11;;;
180310;0300;0,1;;;
180310;0400;0,1;;;
180310;0500;0,1;;;
180310;0600;0,1;;;
180310;0700;0,1;;;
180310;0800;0,1;;;
180310;0900;0,1;;;
180310;1000;0,1;;;
180310;1100;0,1;;;
180310;1200;0,1;;;
180310;1300;0,1;;;
180310;1400;0,1;;;
180310;1500;0,1;;;
180310;1600;0,1;;;
180310;1700;0,11;;;
180310;1800;0,25;;;
180310;1900;0,33;;;
180310;2000;0,47;;;
180310;2100;0,28;;;
180310;2200;0,22;;;
180310;2300;0,25;;;
180311;0000;0,16;;;
180311;0100;0,1;;;
180311;0200;0,1;;;
180311;0300;0,1;;;
180311;0400;0,1;;;
180311;0500;0,1;;;
180311;0600;0,1;;;
180311;0700;0,1;;;
180311;0800;0,13;;;
180311;0900;0,1;;;
180311;1000;0,1;;;
180311;1100;0,1;;;
180311;1200;0,1;;;
180311;1300;0,1;;;
180311;1400;0,1;;;
180311;1500;0,1;;;
180311;1600;0,1;;;
180311;1700;0,12;;;
180311;1800;0,23;;;
180311;1900;0,2;;;
180311;2000;0,42;;;
180311;2100;0,6;;;
180311;2200;0,36;;;
180311;2300;0,28;;;
180312;0000;0,11;;;
180312;0100;0,11;;;
180312;0200;0,12;;;
180312;0300;0,1;;;
180312;0400;0,1;;;
180312;0500;0,1;;;
180312;0600;0,25;;;
180312;0700;0,91;;;
180312;0800;0,21;;;
180312;0900;0,1;;;
180312;1000;0,1;;;
180312;1100;0,1;;;
180312;1200;0,11;;;
180312;1300;0,23;;;
180312;1400;0,11;;;
180312;1500;0,1;;;
180312;1600;0,1;;;
180312;1700;0,17;;;
180312;1800;0,17;;;
180312;1900;0,42;;;
180312;2000;0,27;;;
180312;2100;0,5;;;
180312;2200;0,1;;;
180312;2300;0,1;;;
180313;0000;0,1;;;
180313;0100;0,1;;;
180313;0200;0,1;;;
180313;0300;0,1;;;
180313;0400;0,1;;;
180313;0500;0,1;;;
180313;0600;0,1;;;
180313;0700;0,12;;;
180313;0800;0,11;;;
180313;0900;0,1;;;
180313;1000;0,25;;;
180313;1100;0,36;;;
180313;1200;0,17;;;
180313;1300;0,15;;;
180313;1400;0,1;;;
180313;1500;0,1;;;
180313;1600;0,14;;;
180313;1700;0,34;;;
180313;1800;0,79;;;
180313;1900;0,68;;;
180313;2000;0,81;;;
180313;2100;1,38;;;
180313;2200;0,8;;;
180313;2300;0,29;;;
180314;0000;0,55;;;
180314;0100;0,62;;;
180314;0200;0,1;;;
180314;0300;0,23;;;
180314;0400;0,35;;;
180314;0500;0,15;;;
180314;0600;0,36;;;
180314;0700;0,9;;;
180314;0800;0,45;;;
180314;0900;0,16;;;
180314;1000;0,1;;;
180314;1100;0,1;;;
180314;1200;0,1;;;
180314;1300;0,1;;;
180314;1400;0,11;;;
180314;1500;;;;
180314;1600;0,14;;;
180314;1700;0,23;;;
180314;1800;0,42;;;
180314;1900;0,49;;;
180314;2000;0,53;;;
180314;2100;0,97;;;
180314;2200;0,31;;;
180314;2300;0,11;;;
180315;0000;0,14;;;
180315;0100;0,1;;;
180315;0200;0,1;;;
180315;0300;0,1;;;
180315;0400;0,1;;;
180315;0500;0,1;;;
180315;0600;0,15;;;
180315;0700;0,26;;;
180315;0800;0,23;;;
180315;0900;0,15;;;
180315;1000;0,1;;;
180315;1100;0,1;;;
180315;1200;0,1;;;
180315;1300;0,1;;;
180315;1400;0,13;;;
180315;1500;0,33;;;
180315;1600;0,43;;;
180315;1700;0,41;;;
180315;1800;0,86;;;
180315;1900;0,93;;;
180315;2000;1,21;;;
180315;2100;0,41;;;
180315;2200;0,17;;;
180315;2300;0,24;;;
180316;0000;0,13;;;
180316;0100;0,19;;;
180316;0200;0,15;;;
180316;0300;0,14;;;
180316;0400;0,1;;;
180316;0500;0,13;;;
180316;0600;0,23;;;
180316;0700;0,33;;;
180316;0800;0,47;;;
180316;0900;0,36;;;
180316;1000;0,19;;;
180316;1100;0,22;;;
180316;1200;0,14;;;
180316;1300;0,15;;;
180316;1400;0,17;;;
180316;1500;0,29;;;
180316;1600;0,54;;;
180316;1700;0,17;;;
180316;1800;0,47;;;
180316;1900;0,8;;;
180316;2000;1,85;;;
180316;2100;2,36;;;
180316;2200;0,98;;;
180316;2300;1,51;;;
180317;0000;0,55;;;
180317;0100;0,41;;;
180317;0200;1,14;;;
180317;0300;1,29;;;
180317;0400;0,81;;;
180317;0500;0,3;;;
180317;0600;0,33;;;
180317;0700;0,21;;;
180317;0800;0,11;;;
180317;0900;0,1;;;
180317;1000;0,1;;;
180317;1100;0,1;;;
180317;1200;0,1;;;
180317;1300;0,11;;;
180317;1400;0,1;;;
180317;1500;0,1;;;
180317;1600;0,1;;;
180317;1700;0,16;;;
180317;1800;0,35;;;
180317;1900;0,77;;;
180317;2000;0,99;;;
180317;2100;1,09;;;
180317;2200;1;;;
180317;2300;1,91;;;
180318;0000;0,53;;;
180318;0100;0,14;;;
180318;0200;0,1;;;
180318;0300;0,1;;;
180318;0400;0,1;;;
180318;0500;0,1;;;
180318;0600;0,1;;;
180318;0700;0,1;;;
180318;0800;0,1;;;
180318;0900;0,1;;;
180318;1000;0,1;;;
180318;1100;0,1;;;
180318;1200;0,1;;;
180318;1300;0,1;;;
180318;1400;0,1;;;
180318;1500;0,1;;;
180318;1600;0,1;;;
180318;1700;0,11;;;
180318;1800;0,15;;;
180318;1900;0,14;;;
180318;2000;0,19;;;
180318;2100;0,15;;;
180318;2200;0,12;;;
180318;2300;0,11;;;
180319;0000;0,1;;;
180319;0100;0,1;;;
180319;0200;0,1;;;
180319;0300;0,1;;;
180319;0400;0,1;;;
180319;0500;0,1;;;
180319;0600;0,14;;;
180319;0700;0,23;;;
180319;0800;0,64;;;
180319;0900;0,55;;;
180319;1000;0,53;;;
180319;1100;0,43;;;
180319;1200;0,59;;;
180319;1300;;;;
180319;1400;0,11;;;
180319;1500;0,15;;;
180319;1600;0,1;;;
180319;1700;0,12;;;
180319;1800;0,44;;;
180319;1900;0,86;;;
180319;2000;1,33;;;
180319;2100;1,4;;;
180319;2200;1,14;;;
180319;2300;1,38;;;
180320;0000;1,95;;;
180320;0100;0,44;;;
180320;0200;0,95;;;
180320;0300;1,1;;;
180320;0400;0,63;;;
180320;0500;1,04;;;
180320;0600;2,88;;;
180320;0700;1,73;;;
180320;0800;0,96;;;
180320;0900;0,69;;;
180320;1000;0,21;;;
180320;1100;0,13;;;
180320;1200;0,13;;;
180320;1300;0,1;;;
180320;1400;0,1;;;
180320;1500;0,12;;;
180320;1600;0,11;;;
180320;1700;0,29;;;
180320;1800;0,88;;;
180320;1900;3,47;;;
180320;2000;5,21;;;
180320;2100;4,13;;;
180320;2200;5,82;;;
180320;2300;3,44;;;
180321;0000;2,85;;;
180321;0100;1,57;;;
180321;0200;1,87;;;
180321;0300;1,13;;;
180321;0400;0,42;;;
180321;0500;0,63;;;
180321;0600;1,26;;;
180321;0700;2,89;;;
180321;0800;2,16;;;
180321;0900;1,23;;;
180321;1000;0,76;;;
180321;1100;0,15;;;
180321;1200;0,69;;;
180321;1300;0,32;;;
180321;1400;0,46;;;
180321;1500;0,29;;;
180321;1600;0,53;;;
180321;1700;0,59;;;
180321;1800;0,93;;;
180321;1900;0,88;;;
180321;2000;1,13;;;
180321;2100;2,54;;;
180321;2200;2,5;;;
180321;2300;1,04;;;
180322;0000;1,72;;;
180322;0100;0,5;;;
180322;0200;0,3;;;
180322;0300;0,11;;;
180322;0400;0,1;;;
180322;0500;0,1;;;
180322;0600;0,15;;;
180322;0700;0,24;;;
180322;0800;0,42;;;
180322;0900;0,25;;;
180322;1000;0,11;;;
180322;1100;0,11;;;
180322;1200;0,1;;;
180322;1300;0,15;;;
180322;1400;0,1;;;
180322;1500;0,11;;;
180322;1600;0,16;;;
180322;1700;0,26;;;
180322;1800;0,43;;;
180322;1900;0,48;;;
180322;2000;0,4;;;
180322;2100;0,42;;;
180322;2200;0,37;;;
180322;2300;0,53;;;
180323;0000;0,52;;;
180323;0100;0,17;;;
180323;0200;0,1;;;
180323;0300;0,1;;;
180323;0400;0,1;;;
180323;0500;0,1;;;
180323;0600;0,13;;;
180323;0700;0,23;;;
180323;0800;0,23;;;
180323;0900;0,19;;;
180323;1000;0,15;;;
180323;1100;0,12;;;
180323;1200;0,13;;;
180323;1300;0,13;;;
180323;1400;0,13;;;
180323;1500;0,19;;;
180323;1600;0,35;;;
180323;1700;0,63;;;
180323;1800;1,18;;;
180323;1900;1,22;;;
180323;2000;1,99;;;
180323;2100;1,12;;;
180323;2200;1,77;;;
180323;2300;2,99;;;
180324;0000;2,02;;;
180324;0100;0,69;;;
180324;0200;1,72;;;
180324;0300;0,94;;;
180324;0400;1,02;;;
180324;0500;0,66;;;
180324;0600;1,04;;;
180324;0700;1,57;;;
180324;0800;0,41;;;
180324;0900;0,1;;;
180324;1000;0,18;;;
180324;1100;0,13;;;
180324;1200;0,11;;;
180324;1300;0,12;;;
180324;1400;0,1;;;
180324;1500;0,1;;;
180324;1600;0,11;;;
180324;1700;0,12;;;
180324;1800;0,3;;;
180324;1900;0,75;;;
180324;2000;0,54;;;
180324;2100;0,65;;;
180324;2200;0,96;;;
180324;2300;0,6;;;
180325;0000;0,32;;;
180325;0100;0,32;;;
180325;0200;0,12;;;
180325;0300;0,1;;;
180325;0400;0,12;;;
180325;0500;0,1;;;
180325;0600;0,12;;;
180325;0700;0,1;;;
180325;0800;0,17;;;
180325;0900;0,25;;;
180325;1000;0,19;;;
180325;1100;0,2;;;
180325;1200;0,18;;;
180325;1300;0,1;;;
180325;1400;0,1;;;
180325;1500;0,1;;;
180325;1600;0,1;;;
180325;1700;0,18;;;
180325;1800;0,35;;;
180325;1900;0,6;;;
180325;2000;0,36;;;
180325;2100;0,22;;;
180325;2200;0,32;;;
180325;2300;0,43;;;
180326;0000;0,27;;;
180326;0100;0,43;;;
180326;0200;0,13;;;
180326;0300;0,11;;;
180326;0400;0,38;;;
180326;0500;0,46;;;
